Nome Escolhido;Certeza (%);Frequencia Final;Nomes Agrupados
Satgé, Frédéric;95.0;2;Satgé, Frédéric (Freq:2, Sim:100%) | Satgé, Frédéric Christophe (Freq:1, Sim:90%)
Sathler, Erika Hoth Guerra;100.0;2;Sathler, Erika Hoth Guerra (Freq:2, Sim:100%)
Sathler, Thaïs Cardoso;97.5;1;Sathler, Thaïs Cardoso (Freq:1, Sim:100%) | Sathler, Thais Cardoso (Freq:1, Sim:95%)
Satler, Corina Elizabeth;99.0;6;Satler, Corina Elizabeth (Freq:6, Sim:100%) | Satle, Corina Elizabeth (Freq:1, Sim:98%)
Sato, Bárbara Akemi;100.0;2;Sato, Bárbara Akemi (Freq:2, Sim:100%)
Sato, Denise Tamaê Borges;100.0;3;Sato, Denise Tamaê Borges (Freq:3, Sim:100%)
Sato, Geni Satiko;100.0;2;Sato, Geni Satiko (Freq:2, Sim:100%)
Sato, Juliana Hiromi;97.5;4;Sato, Juliana Hiromi (Freq:4, Sim:100%) | Hiromi Sato, Juliana (Freq:1, Sim:95%)
Sato, Margarete Naomi;100.0;2;Sato, Margarete Naomi (Freq:2, Sim:100%)
Sato, Eiiti;97.5;3;Sato, Eiiti (Freq:3, Sim:100%) | Sato, Eiiti (Freq:1, Sim:95%)
Sauer, Sérgio;97.5;2;Sauer, Sérgio (Freq:2, Sim:100%) | Sérgio Sauer (Freq:1, Sim:95%)
Saueressig, Moacir Gabriel;100.0;2;Saueressig, Moacir Gabriel (Freq:2, Sim:100%)
Saulo, Helton;100.0;3;Saulo, Helton (Freq:3, Sim:100%)
Sauma, Maria de Fátima L. C.;99.0;5;Sauma, Maria de Fátima L. C. (Freq:5, Sim:100%) | Sauma, Maria de Fátima L. C. (Freq:1, Sim:98%)
Saunders, Bryan;100.0;3;Saunders, Bryan (Freq:3, Sim:100%)
Sautchuk, Carlos Emanuel;100.0;11;Sautchuk, Carlos Emanuel (Freq:11, Sim:100%)
Sautchuk, João Miguel Manzolillo;95.0;3;Sautchuk, João Miguel Manzolillo (Freq:3, Sim:100%) | Sautchuk, João Miguel (Freq:1, Sim:90%)
Sawaya, Ricardo Jannini;100.0;2;Sawaya, Ricardo Jannini (Freq:2, Sim:100%)
Sawyer, Donald Rolfe;100.0;2;Sawyer, Donald Rolfe (Freq:2, Sim:100%)
Sayd, Ricardo Meneses;99.0;5;Sayd, Ricardo Meneses (Freq:5, Sim:100%) | Sayd, Ricardo Meneses (Freq:1, Sim:98%)
Sayão, Eveline Alves;100.0;2;Sayão, Eveline Alves (Freq:2, Sim:100%)
Scalco, Monique Gomes da Silva;99.0;2;Scalco, Monique Gomes da Silva (Freq:2, Sim:100%) | Scalco, Monique Gomes da Silva (Freq:1, Sim:98%)
Scalon, Marcela C.;98.5;2;Scalon, Marcela C. (Freq:2, Sim:100%) | Scalon, Marcela C. (Freq:1, Sim:97%)
Scalon, Marcela Corrêa;100.0;2;Scalon, Marcela Corrêa (Freq:2, Sim:100%)
Scalon, Marina Corrêa;100.0;2;Scalon, Marina Corrêa (Freq:2, Sim:100%)
Scandelari, Arthur Britta;97.5;2;Scandelari, Arthur Britta (Freq:2, Sim:100%) | Scandelari, Arthur Britta (org.) (Freq:1, Sim:95%)
Scarabuci, Marcelo Augusto Dias;95.0;2;Scarabuci, Marcelo Augusto Dias (Freq:2, Sim:100%) | Scarabuci, Marcelo (Freq:1, Sim:90%)
Scardua, Fernando Paiva;100.0;5;Scardua, Fernando Paiva (Freq:5, Sim:100%)
Scariot, Aldicir;97.3;5;Scariot, Aldicir (Freq:5, Sim:100%) | Scariot, Aldicir Osni (Freq:2, Sim:95%) | Scariot, Aldicir (Freq:1, Sim:97%)
Scarlato, Francisco Capuano;100.0;2;Scarlato, Francisco Capuano (Freq:2, Sim:100%)
Schaan, Beatriz D.;97.5;3;Schaan, Beatriz D. (Freq:3, Sim:100%) | Schaan, Beatriz (Freq:1, Sim:95%)
Schardosim, Juliana Machado;100.0;3;Schardosim, Juliana Machado (Freq:3, Sim:100%)
Scharinger, Joana Pantoja;100.0;2;Scharinger, Joana Pantoja (Freq:2, Sim:100%)
Schattan, Renato;100.0;3;Schattan, Renato (Freq:3, Sim:100%)
Schechtman, Noel Peixoto;100.0;2;Schechtman, Noel Peixoto (Freq:2, Sim:100%)
Schelin, Adriane B.;100.0;2;Schelin, Adriane B. (Freq:2, Sim:100%)
Scheltinga, D.M.;96.5;1;Scheltinga, D.M. (Freq:1, Sim:100%) | Sheltinga, D. M. (Freq:1, Sim:93%)
Schenck, Carlos H.;100.0;2;Schenck, Carlos H. (Freq:2, Sim:100%)
Scherer, Charleni Inês;100.0;3;Scherer, Charleni Inês (Freq:3, Sim:100%)
Scherer, Magda Duarte dos Anjos;99.0;16;Scherer, Magda Duarte dos Anjos (Freq:16, Sim:100%) | Scherer, Magda Duarte dos Anjos (Freq:3, Sim:98%)
Scherer-Warren, Morris;100.0;2;Scherer-Warren, Morris (Freq:2, Sim:100%)
Scherre, Maria Marta Pereira;99.0;2;Scherre, Maria Marta Pereira (Freq:2, Sim:100%) | Scherre, Maria Marta Pereira (Freq:1, Sim:98%)
Scherrer, Scheila;100.0;3;Scherrer, Scheila (Freq:3, Sim:100%)
Scherwinski-Pereira, Jonny Everson;99.5;5;Scherwinski-Pereira, Jonny Everson (Freq:5, Sim:100%) | Scherwinski-Pereira, Jonny Everson (Freq:4, Sim:99%)
Schiavinato, Josiane Lilian;97.5;1;Schiavinato, Josiane Lilian (Freq:1, Sim:100%) | Schiavinato, Josiane Lilian dos Santos (Freq:1, Sim:95%)
Schiera, Delia;100.0;2;Schiera, Delia (Freq:2, Sim:100%)
Schierholt, Sergio Ricardo;99.0;3;Schierholt, Sergio Ricardo (Freq:3, Sim:100%) | Schierholt, Sérgio Ricardo (Freq:1, Sim:98%)
Schierholt, Sérgio;100.0;1;Schierholt, Sérgio (Freq:1, Sim:100%)
Schiessl, Ingrid Torres;100.0;2;Schiessl, Ingrid Torres (Freq:2, Sim:100%)
Schiessl, Marcelo;97.5;3;Schiessl, Marcelo (Freq:3, Sim:100%) | Schiessl, José Marcelo (Freq:1, Sim:95%)
Schimidt, Maria Inês;98.5;1;Schimidt, Maria Inês (Freq:1, Sim:100%) | Schmidt, Maria Inês (Freq:1, Sim:97%)
Schimmelpfeng, Pedro Henrique Cavendish;100.0;2;Schimmelpfeng, Pedro Henrique Cavendish (Freq:2, Sim:100%)
Schincaglia, Raquel Machado;100.0;2;Schincaglia, Raquel Machado (Freq:2, Sim:100%)
Schlee, Andrey Rosenthal;100.0;4;Schlee, Andrey Rosenthal (Freq:4, Sim:100%)
Schlee, Andrey de Aspiazu;100.0;2;Schlee, Andrey de Aspiazu (Freq:2, Sim:100%)
Schleicher, Arthur Tavares;100.0;2;Schleicher, Arthur Tavares (Freq:2, Sim:100%)
Schleicher, Maria Mouranilda Tavares;100.0;2;Schleicher, Maria Mouranilda Tavares (Freq:2, Sim:100%)
Schleicher, Rafael Tavares;99.0;2;Schleicher, Rafael Tavares (Freq:2, Sim:100%) | Schleicher, Rafael Tavares (Freq:1, Sim:98%)
Schlemmer, Franciele;100.0;4;Schlemmer, Franciele (Freq:4, Sim:100%)
Schmaltz Neto, Genis Frederico;100.0;2;Schmaltz Neto, Genis Frederico (Freq:2, Sim:100%)
Schmidt, Beatriz;96.7;3;Schmidt, Beatriz (Freq:3, Sim:100%) | Campos, Beatriz Schmidt (Freq:2, Sim:95%) | Schmidt, Aline Beatriz (Freq:1, Sim:95%)
Schmidt, Benício Viero;97.5;2;Schmidt, Benício Viero (Freq:2, Sim:100%) | Schmith, Benício Viero (Freq:2, Sim:95%)
Schmidt, Isabel Belloni;100.0;3;Schmidt, Isabel Belloni (Freq:3, Sim:100%)
Schmitt, Fernando;97.5;2;Schmitt, Fernando (Freq:2, Sim:100%) | Schmitt, Fernando Oscar (Freq:1, Sim:95%)
Schmitt, Jair;98.0;1;Schmitt, Jair (Freq:1, Sim:100%) | Schmitt, Jair (Freq:1, Sim:96%)
Schmitz, Bethsáida de Abreu Soares;98.7;21;Schmitz, Bethsáida de Abreu Soares (Freq:21, Sim:100%) | Schmitz, Bethsáida de Abreu Soares (Freq:6, Sim:98%) | Schmit, Bethsáida de Abreu Soares (Freq:1, Sim:98%)
Schmitz, Guilherme de Oliveira;100.0;1;Schmitz, Guilherme de Oliveira (Freq:1, Sim:100%)
Schmitz, Maitê de Souza;100.0;2;Schmitz, Maitê de Souza (Freq:2, Sim:100%)
Schneider, Hugo Wruck;100.0;3;Schneider, Hugo Wruck (Freq:3, Sim:100%)
Schneider, Magalis Bésser Dorneles;100.0;3;Schneider, Magalis Bésser Dorneles (Freq:3, Sim:100%)
Schneider, Mariana;100.0;4;Schneider, Mariana (Freq:4, Sim:100%)
Schneider, Ricardo;100.0;3;Schneider, Ricardo (Freq:3, Sim:100%)
Schneider, Rodrigo Eduardo;96.7;1;Schneider, Rodrigo (Freq:1, Sim:100%) | Schneider, Rodrigo Araújo (Freq:1, Sim:95%) | Schneider, Rodrigo Eduardo (Freq:1, Sim:95%)
Schneider, Willian Vagner Dorneles;100.0;2;Schneider, Willian Vagner Dorneles (Freq:2, Sim:100%)
Schnor, Paulo Alziro;100.0;2;Schnor, Paulo Alziro (Freq:2, Sim:100%)
Schnorr, Samuel Molina;100.0;2;Schnorr, Samuel Molina (Freq:2, Sim:100%)
Schoenfeld, Brad Jon;100.0;2;Schoenfeld, Brad Jon (Freq:2, Sim:100%)
Scholz, Fabian Gustavo;100.0;2;Scholz, Fabian Gustavo (Freq:2, Sim:100%)
Scholze, Simone Henriqueta Cossetin;100.0;2;Scholze, Simone Henriqueta Cossetin (Freq:2, Sim:100%)
Schossler, Thiago Rodrigo;100.0;2;Schossler, Thiago Rodrigo (Freq:2, Sim:100%)
Schramm, Fermin Roland;100.0;5;Schramm, Fermin Roland (Freq:5, Sim:100%)
Schramm, João Francisco;100.0;3;Schramm, João Francisco (Freq:3, Sim:100%)
Schramm, Rosa Dias;100.0;2;Schramm, Rosa Dias (Freq:2, Sim:100%)
Schulte, Heidi Luise;100.0;5;Schulte, Heidi Luise (Freq:5, Sim:100%)
Schumann, Lívia Rejane Miguel Amaral;100.0;2;Schumann, Lívia Rejane Miguel Amaral (Freq:2, Sim:100%)
Schvarsberg, Benny;97.3;10;Schvarsberg, Benny (Freq:10, Sim:100%) | Schvarsberg, Benny (org.) (Freq:1, Sim:95%) | Schvasberg, Benny (Freq:1, Sim:97%)
Schwantes, Cíntia;100.0;11;Schwantes, Cíntia (Freq:11, Sim:100%)
Schwartz, Elisabeth Nogueira Ferroni;97.5;11;Schwartz, Elisabeth Nogueira Ferroni (Freq:11, Sim:100%) | Schwartz, Elisabeth Ferroni (Freq:1, Sim:95%)
Schwartz, Fabiano Peruzzo;100.0;2;Schwartz, Fabiano Peruzzo (Freq:2, Sim:100%)
Schwartz, Ida Vanessa Doederlein;100.0;2;Schwartz, Ida Vanessa Doederlein (Freq:2, Sim:100%)
Schwarz, Eduardo;100.0;2;Schwarz, Eduardo (Freq:2, Sim:100%)
Sciamarelli, Alan;100.0;2;Sciamarelli, Alan (Freq:2, Sim:100%)
Scochi, Carmen Gracinda Silvan;100.0;3;Scochi, Carmen Gracinda Silvan (Freq:3, Sim:100%)
Scoralick, Francisca Magalhães;100.0;2;Scoralick, Francisca Magalhães (Freq:2, Sim:100%)
Scussel, Fernanda Bueno Cardoso;100.0;3;Scussel, Fernanda Bueno Cardoso (Freq:3, Sim:100%)
Seabra, Camila Costa de;100.0;2;Seabra, Camila Costa de (Freq:2, Sim:100%)
Seabra, Daniel;100.0;2;Seabra, Daniel (Freq:2, Sim:100%)
Seabra, Luciany Oliveira;100.0;3;Seabra, Luciany Oliveira (Freq:3, Sim:100%)
Seabra, Raphael Lana;100.0;5;Seabra, Raphael Lana (Freq:5, Sim:100%)
Sebben, Antônio;100.0;9;Sebben, Antônio (Freq:9, Sim:100%)
Secchi, Luciana Antunes de Almeida;100.0;2;Secchi, Luciana Antunes de Almeida (Freq:2, Sim:100%)
Seefelder, Carolina de Lima Neves;97.5;1;Neves, Carolina de Lima (Freq:1, Sim:100%) | Seefelder, Carolina de Lima Neves (Freq:1, Sim:95%)
Sega, Christina Maria Pedrazza;100.0;5;Sega, Christina Maria Pedrazza (Freq:5, Sim:100%)
Segall-Corrêa, Ana Maria;100.0;3;Segall-Corrêa, Ana Maria (Freq:3, Sim:100%)
Segato, Rita Laura;98.5;10;Segato, Rita Laura (Freq:10, Sim:100%) | Segato, Rita Laura (Freq:1, Sim:97%)
Segovia, Jorge Federico Orellana;99.0;4;Segovia, Jorge Federico Orellana (Freq:4, Sim:100%) | Segoviae, Jorge Federico Orellana (Freq:1, Sim:98%)
Segura, Marcos Emanuel de Alcântara;99.5;2;Segura, Marcos Emanuel de Alcântara (Freq:2, Sim:100%) | Segura, Marcos Emanuel de Alcântara (Freq:1, Sim:99%)
Seguti, Vladimir Ferreira;100.0;2;Seguti, Vladimir Ferreira (Freq:2, Sim:100%)
Seidl, Eliane Maria Fleury;100.0;42;Seidl, Eliane Maria Fleury (Freq:42, Sim:100%)
Seidl, Juliana;100.0;3;Seidl, Juliana (Freq:3, Sim:100%)
Seimetz, Eduardo Xavier;100.0;3;Seimetz, Eduardo Xavier (Freq:3, Sim:100%)
Seixas Filho, José Teixeira de;100.0;2;Seixas Filho, José Teixeira de (Freq:2, Sim:100%)
Seixas, Juliana Moura Alves;100.0;2;Seixas, Juliana Moura Alves (Freq:2, Sim:100%)
Selau, Maria Gorete Gonçalves;100.0;2;Selau, Maria Gorete Gonçalves (Freq:2, Sim:100%)
Selem, Maria Célia Orlato;100.0;2;Selem, Maria Célia Orlato (Freq:2, Sim:100%)
Selistre-de-Araújo, Heloísa;100.0;1;Selistre-de-Araújo, Heloísa (Freq:1, Sim:100%)
Selleski, Nicole;100.0;4;Selleski, Nicole (Freq:4, Sim:100%)
Selli, Lucilda;98.5;4;Selli, Lucilda (Freq:4, Sim:100%) | SelliI, Lucilda (Freq:2, Sim:97%)
Selmi, André Luis;96.7;2;Selmi, André Luis (Freq:2, Sim:100%) | Selmi, André Luis (Freq:2, Sim:97%) | SELMI, André Luís (Freq:1, Sim:93%)
Sena Filho, Heron de;100.0;2;Sena Filho, Heron de (Freq:2, Sim:100%)
Sena, André de Castro;100.0;2;Sena, André de Castro (Freq:2, Sim:100%)
Sena, Brunna Hisla da Silva;100.0;2;Sena, Brunna Hisla da Silva (Freq:2, Sim:100%)
Sena, Ernesto Cerqueira de;100.0;1;Sena, Ernesto Cerqueira de (Freq:1, Sim:100%)
Sena, Guilherme Pereira da Silva de;97.5;1;Pereira, Guilherme da Silva (Freq:1, Sim:100%) | Sena, Guilherme Pereira da Silva de (Freq:1, Sim:95%)
Sena, Ibsen Perucci de;100.0;2;Sena, Ibsen Perucci de (Freq:2, Sim:100%)
Sena, Mariana Coelho de;99.0;2;Sena, Mariana Coelho de (Freq:2, Sim:100%) | Sena, Mariana Coelho de (Freq:1, Sim:98%)
Sena, Milenna Milhomem;100.0;2;Sena, Milenna Milhomem (Freq:2, Sim:100%)
Sena, Natália Coelho de;100.0;2;Sena, Natália Coelho de (Freq:2, Sim:100%)
Sena, Roseni Rosângela de;100.0;2;Sena, Roseni Rosângela de (Freq:2, Sim:100%)
Sena, Vanessa Cavalcante de;100.0;1;Sena, Vanessa Cavalcante de (Freq:1, Sim:100%)
Sena, Maria Cristina Ferreira;97.7;3;Sena, Maria Cristina Ferreira (Freq:3, Sim:100%) | Ferreira, Maria Cristina (Freq:2, Sim:95%) | Sena, Maria Cristina Ferreira (Freq:2, Sim:98%)
Sena, Mariana C.;100.0;2;Sena, Mariana C. (Freq:2, Sim:100%)
Senna, Sylvia Regina Carmo Magalhães;100.0;2;Senna, Sylvia Regina Carmo Magalhães (Freq:2, Sim:100%)
Senra, Isabel Maria Vilas Boas;100.0;2;Senra, Isabel Maria Vilas Boas (Freq:2, Sim:100%)
Senra, Laura Carneiro de Mello;100.0;2;Senra, Laura Carneiro de Mello (Freq:2, Sim:100%)
Serafim, Josimar Laurentino;100.0;3;Serafim, Josimar Laurentino (Freq:3, Sim:100%)
Serafini, Kamila Ferreira Costa;100.0;2;Serafini, Kamila Ferreira Costa (Freq:2, Sim:100%)
Seraphim, Ana Paula Albuquerque Campos Costalonga;100.0;3;Seraphim, Ana Paula Albuquerque Campos Costalonga (Freq:3, Sim:100%)
Seraphin, José Carlos;100.0;2;Seraphin, José Carlos (Freq:2, Sim:100%)
Serejo, Teresa Raquel Tavares;100.0;2;Serejo, Teresa Raquel Tavares (Freq:2, Sim:100%)
Sereno, José Robson Bezerra;99.0;3;Sereno, José Robson Bezerra (Freq:3, Sim:100%) | Sereno, José Robson Bezerra (Freq:2, Sim:98%)
Sereno, Fabiana Tavares Pires de Souza;96.3;2;Sereno, Fabiana Tavares Pires de Souza (Freq:2, Sim:100%) | Sereno, Fabiana Tavares Pires de Souza (Freq:1, Sim:99%) | Tavares, P. (Freq:1, Sim:90%)
Serique Júnior, Luiz Fernando Sirotheau;100.0;2;Serique Júnior, Luiz Fernando Sirotheau (Freq:2, Sim:100%)
Serpa, Ana Beatriz Borges;100.0;2;Serpa, Ana Beatriz Borges (Freq:2, Sim:100%)
Serpa, Saulo Augusto Félix de Araújo;100.0;2;Serpa, Saulo Augusto Félix de Araújo (Freq:2, Sim:100%)
Serpa, Selma Maria Hayakawa Cunha;100.0;2;Serpa, Selma Maria Hayakawa Cunha (Freq:2, Sim:100%)
Serpa, Vitor Ribeiro;100.0;2;Serpa, Vitor Ribeiro (Freq:2, Sim:100%)
Serra, Glaucia Cristina Maia Réga;99.0;1;Serra, Glaucia Cristina Maia Réga (Freq:1, Sim:100%) | Serra, Gláucia Cristina Maia Réga (Freq:1, Sim:98%)
Serra, Humberto Oliveira;99.0;2;Serra, Humberto Oliveira (Freq:2, Sim:100%) | Serra, Humberto Oliveira (Freq:1, Sim:98%)
Serra, Jomary Maurícia Leite;100.0;2;Serra, Jomary Maurícia Leite (Freq:2, Sim:100%)
Serra, Lucieny Silva Martins;99.0;9;Serra, Lucieny Silva Martins (Freq:9, Sim:100%) | Serra, Lucieny Silva Martins (Freq:1, Sim:98%)
Serra, Tania Rebelo Costa;100.0;8;Serra, Tania Rebelo Costa (Freq:8, Sim:100%)
Serra, Lucieny;100.0;1;Serra, Lucieny (Freq:1, Sim:100%)
Serrano, Agnes de França Dantas;97.5;1;Serrano, Agnes de França (Freq:1, Sim:100%) | Serrano, Agnes de França Dantas (Freq:1, Sim:95%)
Serrano, André Luiz Marques;97.2;10;Serrano, André Luiz Marques (Freq:10, Sim:100%) | Serrano, André Luiz Marques (org.) (Freq:7, Sim:95%) | Serrano, André Luiz Marques (Freq:1, Sim:96%) | Serrano, André Luiz Marques (Freq:1, Sim:98%)
Serrano, Germana Maria;97.5;1;Serrano, Germana (Freq:1, Sim:100%) | Serrano, Germana Maria (Freq:1, Sim:95%)
Serrano, Julia Neves Prates;100.0;2;Serrano, Julia Neves Prates (Freq:2, Sim:100%)
Serruya, Suzanne Jacob;100.0;3;Serruya, Suzanne Jacob (Freq:3, Sim:100%)
Sette, Camila D’Avila Braga;100.0;3;Sette, Camila D’Avila Braga (Freq:3, Sim:100%)
Setti, Gabriel Augusto Miranda;100.0;2;Setti, Gabriel Augusto Miranda (Freq:2, Sim:100%)
Setti, Mara Cristina;100.0;2;Setti, Mara Cristina (Freq:2, Sim:100%)
Setubal, João Carlos;100.0;2;Setubal, João Carlos (Freq:2, Sim:100%)
Severina, Isabella Cristina;100.0;2;Severina, Isabella Cristina (Freq:2, Sim:100%)
Severino, Mauro Moura;100.0;2;Severino, Mauro Moura (Freq:2, Sim:100%)
Severino, Renato Souto;99.0;26;Severino, Renato Souto (Freq:26, Sim:100%) | SEVERINO, Renato Souto (Freq:2, Sim:98%)
Severo, Denise Osório;100.0;14;Severo, Denise Osório (Freq:14, Sim:100%)
Sevilha, Anderson Cássio;100.0;2;Sevilha, Anderson Cássio (Freq:2, Sim:100%)
Sevilha-Santos, Lais;96.0;1;Sevilha-Santos, L. (Freq:1, Sim:100%) | Sevilha-Santos, Lais (Freq:1, Sim:92%)
Seyler, Patrick;96.5;3;Seyler, Patrick (Freq:3, Sim:100%) | Seyler, Partrick (Freq:1, Sim:93%)
Sgreccia, Paula Cesar;99.0;1;Sgreccia, Paula Cesar (Freq:1, Sim:100%) | Sgreccia, Paula César (Freq:1, Sim:98%)
Shayani, Leva Arani;100.0;4;Shayani, Leva Arani (Freq:4, Sim:100%)
Shayani, Rafael Amaral;100.0;3;Shayani, Rafael Amaral (Freq:3, Sim:100%)
Shelley, A. J.;100.0;3;Shelley, A. J. (Freq:3, Sim:100%)
Shelley, Anthony J.;100.0;2;Shelley, Anthony J. (Freq:2, Sim:100%)
Shields, Edgar;100.0;2;Shields, Edgar (Freq:2, Sim:100%)
Shimabukuro, Yosio Edemir;99.0;7;Shimabukuro, Yosio Edemir (Freq:7, Sim:100%) | Shimabukuro, Yosio Edemir (Freq:1, Sim:98%)
Shimano, Antônio Carlos;97.5;4;Shimano, Antônio Carlos (Freq:4, Sim:100%) | Shimano, Antonio Carlos (Freq:1, Sim:95%)
Shimizu, Helena Eri;97.5;77;Shimizu, Helena Eri (Freq:77, Sim:100%) | Shimizu, Helena Eri (Org.) (Freq:1, Sim:95%)
Shintaku, Milton;100.0;6;Shintaku, Milton (Freq:6, Sim:100%)
Shiratori, Kaneji;100.0;2;Shiratori, Kaneji (Freq:2, Sim:100%)
Shumyatsky, Pavel;100.0;7;Shumyatsky, Pavel (Freq:7, Sim:100%)
Shynkarenko, Olexiy;100.0;3;Shynkarenko, Olexiy (Freq:3, Sim:100%)
Shzu, Maura Angélica Milfont;100.0;2;Shzu, Maura Angélica Milfont (Freq:2, Sim:100%)
Sial, Alcides Nobrega;100.0;2;Sial, Alcides Nobrega (Freq:2, Sim:100%)
Sibertin-Blanc, Christophe;100.0;2;Sibertin-Blanc, Christophe (Freq:2, Sim:100%)
Sibov, Tatiana Tais;95.5;2;Sibov, Tatiana Tais (Freq:2, Sim:100%) | Sibov, Tatiana T. (Freq:1, Sim:91%)
Siciliano, Gaetano;100.0;2;Siciliano, Gaetano (Freq:2, Sim:100%)
Siepierski, Lincoln;100.0;2;Siepierski, Lincoln (Freq:2, Sim:100%)
Sifuentes, Thirza Reis;100.0;2;Sifuentes, Thirza Reis (Freq:2, Sim:100%)
Silva Filho, Agnaldo Lopes da;100.0;2;Silva Filho, Agnaldo Lopes da (Freq:2, Sim:100%)
Silva Filho, Antônio Isidro da;99.0;1;Silva Filho, Antônio Isidro da (Freq:1, Sim:100%) | Silva Filho, Antônio Isidro da (Freq:1, Sim:98%)
Silva Filho, Carlos Victor Rios da;100.0;2;Silva Filho, Carlos Victor Rios da (Freq:2, Sim:100%)
Silva Filho, Demétrio Antônio da;97.5;9;Silva Filho, Demétrio Antônio da (Freq:9, Sim:100%) | Silva Filho, Demétrio Antônio da (org.) (Freq:1, Sim:95%)
Silva Filho, José Getúlio;96.0;2;Silva Filho, José Getúlio (Freq:2, Sim:100%) | Silva Filho, José Getulio da (Freq:1, Sim:92%)
Silva Filho, José Neres da;100.0;2;Silva Filho, José Neres da (Freq:2, Sim:100%)
Silva Filho, Olavo Leopoldino da;100.0;13;Silva Filho, Olavo Leopoldino da (Freq:13, Sim:100%)
Silva Filho, Olívio José da;99.0;2;Silva Filho, Olívio José da (Freq:2, Sim:100%) | Silva Filho, Olivio José da (Freq:1, Sim:98%)
Silva Junior, Antonio José da;95.0;2;Silva Junior, Antonio José da (Freq:2, Sim:100%) | Silva Junior, Antonio Amaro da (Freq:1, Sim:90%)
Silva Junior, Eleudo Esteves de Araujo;100.0;2;Silva Junior, Eleudo Esteves de Araujo (Freq:2, Sim:100%)
Silva Junior, Ermano Corrêa da;99.0;1;Silva Junior, Ermano Corrêa da (Freq:1, Sim:100%) | Silva Júnior, Ermano Corrêa da (Freq:1, Sim:98%)
Silva Junior, Jaim José;97.5;1;Silva Junior, Jaim José (Freq:1, Sim:100%) | Silva Junior, Jaim José da (Freq:1, Sim:95%)
Silva Junior, Orzenil Bonfim da;99.0;2;Silva Junior, Orzenil Bonfim da (Freq:2, Sim:100%) | Silva Júnior, Orzenil Bonfim da (Freq:1, Sim:98%)
Silva Júnior, Carlos César da;100.0;2;Silva Júnior, Carlos César da (Freq:2, Sim:100%)
Silva Júnior, Carlos Evangelista da;96.0;1;Silva Júnior, Carlos Evangelista da (Freq:1, Sim:100%) | Silva Júnior, José Evangelista da (Freq:1, Sim:92%)
Silva Júnior, Dermeval da;100.0;2;Silva Júnior, Dermeval da (Freq:2, Sim:100%)
Silva Júnior, Francides Gomes da;100.0;2;Silva Júnior, Francides Gomes da (Freq:2, Sim:100%)
Silva Júnior, Félix Alves da;100.0;3;Silva Júnior, Félix Alves da (Freq:3, Sim:100%)
Silva Júnior, Jarbas Barbosa da;100.0;4;Silva Júnior, Jarbas Barbosa da (Freq:4, Sim:100%)
Silva Júnior, José Henrique da;97.5;1;Silva Júnior, José Henrique da (Freq:1, Sim:100%) | Silva, José Henrique da (Freq:1, Sim:95%)
Silva Júnior, João Batista da;97.5;2;Silva Júnior, João Batista da (Freq:2, Sim:100%) | Silva Júnior, João Batista da Silva (Freq:1, Sim:95%)
Silva Júnior, João José da;100.0;2;Silva Júnior, João José da (Freq:2, Sim:100%)
Silva Júnior, Luiz Carlos da;100.0;1;Silva Júnior, Luiz Carlos da (Freq:1, Sim:100%)
Silva Júnior, Manoel Cláudio da;99.0;17;Silva Júnior, Manoel Cláudio da (Freq:17, Sim:100%) | Silva Júnior, Manoel Cláudio da (Freq:1, Sim:98%)
Silva Júnior, Moises Fabiano Pereira da;100.0;2;Silva Júnior, Moises Fabiano Pereira da (Freq:2, Sim:100%)
Silva Júnior, Waltoíres Reis da;100.0;2;Silva Júnior, Waltoíres Reis da (Freq:2, Sim:100%)
Silva Neto, Ambrósio Pereira da;96.5;1;Silva Neto, Ambrósio Pereira da (Freq:1, Sim:100%) | Silva Neto, Mario Pereira da (Freq:1, Sim:93%)
Silva Neto, Carlos de Melo e;100.0;2;Silva Neto, Carlos de Melo e (Freq:2, Sim:100%)
Silva Neto, Eurípedes Afonso da;100.0;2;Silva Neto, Eurípedes Afonso da (Freq:2, Sim:100%)
Silva Neto, Guilherme Alves da;100.0;1;Silva Neto, Guilherme Alves da (Freq:1, Sim:100%)
Silva Neto, Luiz Sinésio;99.0;3;Silva Neto, Luiz Sinésio (Freq:3, Sim:100%) | Silva Neto, Luiz Sinésio (Freq:1, Sim:98%)
Silva Neto, Gerson F.;100.0;1;Silva Neto, Gerson F. (Freq:1, Sim:100%)
Silva, Adalene Moreira;99.0;15;Silva, Adalene Moreira (Freq:15, Sim:100%) | Silva, Adalene Moreira (Freq:4, Sim:98%)
Silva, Adeilton Lima da;96.5;2;Silva, Adeilton Lima da (Freq:2, Sim:100%) | Silva, Elton Lima da (Freq:1, Sim:93%)
Silva, Adelson Joel da;100.0;2;Silva, Adelson Joel da (Freq:2, Sim:100%)
Silva, Ademir Baptista;99.0;1;Silva, Ademir Baptista (Freq:1, Sim:100%) | Silva, Ademir Baptista (Freq:1, Sim:98%)
Silva, Adriana Amaral da;100.0;1;Silva, Adriana Amaral da (Freq:1, Sim:100%)
Silva, Adriana Gomes;97.5;1;Silva, Adriana Gomes (Freq:1, Sim:100%) | Silva, Adriano Gomes (Freq:1, Sim:95%)
Silva, Adriano da Nóbrega;100.0;2;Silva, Adriano da Nóbrega (Freq:2, Sim:100%)
